ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
716,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,5,24,13158,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,0.816326531
717,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10,24,13158,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,1.224489796
718,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1,24,13158,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,0.816326531
719,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,1,24,13159,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,1.12244898
720,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,5,24,13159,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,2.448979592
721,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,10,24,13159,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,1.836734694
722,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,1,24,13160,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,2.653061224
723,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,5,24,13160,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,17.34693878
724,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,10,24,13160,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il6,15.71428571
725,Azari et al 2019,https://pubmed.ncbi.nlm.nih.gov/32077025/,Graphene,GRAPHITE nanoplatelets,,sigma aldrich,DMEM (no info from FBS),,says only 20000 diameter (manufactures info),L,,,,,,96,Submerged,32,6,13176,human,epithelial,A549,10000,no ,,rna_il6,1.2
726,Azari et al 2019,https://pubmed.ncbi.nlm.nih.gov/32077025/,Graphene,GRAPHITE nanoplatelets,,sigma aldrich,DMEM (no info from FBS),,says only 20000 diameter (manufactures info),L,,,,,,96,Submerged,64,6,13176,human,epithelial,A549,10000,no ,,rna_il6,1.4
727,Azari et al 2019,https://pubmed.ncbi.nlm.nih.gov/32077025/,Graphene,GRAPHITE nanoplatelets,,sigma aldrich,DMEM (no info from FBS),,says only 20000 diameter (manufactures info),L,,,,,,96,Submerged,128,6,13176,human,epithelial,A549,10000,no ,,rna_il6,1.6
728,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10,24,14145,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,4.166666667
729,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,100,24,14145,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,4.166666667
730,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1,24,14145,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,2.083333333
731,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1,24,14146,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,10.41666667
732,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10,24,14146,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,10.41666667
733,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO(Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,100,24,14146,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,16.66666667
734,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,1,24,14147,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,4.166666667
735,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2001,1,1,,-51.7,96 OR 12,Submerged,10,24,14147,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,8.333333333
736,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2002,1,1,,-51.7,96 OR 12,Submerged,100,24,14147,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,6.25
737,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2003,1,1,,-51.7,96 OR 12,Submerged,1,24,14148,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,33.33333333
738,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2004,1,1,,-51.7,96 OR 12,Submerged,10,24,14148,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,327.0833333
739,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2005,1,1,,-51.7,96 OR 12,Submerged,100,24,14148,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,rna_il1b,379.1666667
740,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1,24,15161,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,1.333333333
741,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,5,24,15161,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,0.666666667
742,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI+10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10,24,15161,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,1.333333333
743,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10,24,15162,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,1.333333333
744,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,5,24,15162,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,1.333333333
745,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO short,,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1,24,15162,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,1.333333333
746,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,1,24,15163,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,2.666666667
747,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,5,24,15163,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,8
748,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI+10% FBS,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,10,24,15163,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,4.666666667
749,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,1,24,15164,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,13.33333333
750,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,5,24,15164,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,48
751,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO long,,in house,RPMI,,,L,1000-2000,1,1,,-51.7,96 OR 12,Submerged,10,24,15164,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,not sure,,rna_il8,44.66666667
752,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,Graphene,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,180,1.5,16124,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,release_tnfa,74.8
753,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,Graphene,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,22.5,1.5,16124,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,release_tnfa,2.2
754,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,Graphene,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,45,1.5,16124,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,release_tnfa,8.4
755,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,Graphene,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,90,1.5,16124,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,release_tnfa,30.2
756,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,,96?,Submerged,100,6,17032,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.8
757,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,,96?,Submerged,80,6,17032,human,macrophage,THP-1,5x10^5,NO,,release_il1b,8.3
758,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,,96?,Submerged,10,6,17032,human,macrophage,THP-1,5x10^5,No,,release_il1b,2.37
759,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,,96?,Submerged,20,6,17032,human,macrophage,THP-1,5x10^5,NO,,release_il1b,12.87
760,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,,96?,Submerged,40,6,17032,human,macrophage,THP-1,5x10^5,NO,,release_il1b,14.82
761,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,,96?,Submerged,80,6,17035,human,macrophage,THP-1,5x10^5,NO,,release_il1b,3.21
762,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,,96?,Submerged,10,6,17035,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.37
763,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,,96?,Submerged,20,6,17035,human,macrophage,THP-1,5x10^5,NO,,release_il1b,11.3
764,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,,96?,Submerged,40,6,17035,human,macrophage,THP-1,5x10^5,NO,,release_il1b,10.46
765,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,,96?,Submerged,100,6,17035,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.67
766,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,,96?,Submerged,100,6,17038,human,macrophage,THP-1,5x10^5,NO,,release_il1b,4.67
767,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,,96?,Submerged,80,6,17038,human,macrophage,THP-1,5x10^5,NO,,release_il1b,5.7
768,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,,96?,Submerged,40,6,17038,human,macrophage,THP-1,5x10^5,NO,,release_il1b,17
769,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,,96?,Submerged,20,6,17038,human,macrophage,THP-1,5x10^5,NO,,release_il1b,13.8
770,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,,96?,Submerged,10,6,17038,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.29
771,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,,96?,Submerged,10,6,17041,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.04
772,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,,96?,Submerged,20,6,17041,human,macrophage,THP-1,5x10^5,NO,,release_il1b,11.37
773,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,,96?,Submerged,40,6,17041,human,macrophage,THP-1,5x10^5,NO,,release_il1b,10.83
774,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,,96?,Submerged,80,6,17041,human,macrophage,THP-1,5x10^5,NO,,release_il1b,5.54
775,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,,96?,Submerged,100,6,17041,human,macrophage,THP-1,5x10^5,NO,,release_il1b,4.49
776,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,,96?,Submerged,80,6,17044,human,macrophage,THP-1,5x10^5,NO,,release_il1b,10.17
777,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,,96?,Submerged,40,6,17044,human,macrophage,THP-1,5x10^5,NO,,release_il1b,3.37
778,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,,96?,Submerged,100,6,17044,human,macrophage,THP-1,5x10^5,NO,,release_il1b,14.16
779,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,,96?,Submerged,10,6,17044,human,macrophage,THP-1,5x10^5,NO,,release_il1b,1.33
780,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,,96?,Submerged,20,6,17044,human,macrophage,THP-1,5x10^5,NO,,release_il1b,2.45
781,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,,96?,Submerged,10,6,17047,human,macrophage,THP-1,5x10^5,NO,,release_il1b,1.75
782,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,,96?,Submerged,20,6,17047,human,macrophage,THP-1,5x10^5,NO,,release_il1b,3.96
783,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,,96?,Submerged,40,6,17047,human,macrophage,THP-1,5x10^5,NO,,release_il1b,10.96
784,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,,96?,Submerged,80,6,17047,human,macrophage,THP-1,5x10^5,NO,,release_il1b,10.25
785,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,,96?,Submerged,100,6,17047,human,macrophage,THP-1,5x10^5,NO,,release_il1b,8.7
786,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,,96?,Submerged,100,6,17050,human,macrophage,THP-1,5x10^5,NO,,release_il1b,5.71
