,ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
464,465,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,15.6,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,100.0
465,466,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,31.25,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,91.3
466,467,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,62.5,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,79.3
467,468,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,125.0,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,78.4
468,469,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,250.0,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,72.7
469,470,Lategan et al 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853756/,Graphene oxide,,,Uni of missouri,DMEM+GlutaMAX+10% FBS ( for culture. Then exposure is 2.5% and final 0.5% of FBS),at ph 7 is 540,,M,,,,,-49.7,48,Submerged,500.0,2.0,8125,rodent,macrophage,raw 264.7,1x10^5,NO,,viability_wst,55.0
470,471,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,200.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,30.8
471,472,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,100.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,34.12
472,473,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,75.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,60.3
473,474,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,50.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,66.94
474,475,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,25.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,66.95
475,476,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,5.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,94.2
476,477,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,1.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,99.8
477,478,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,10.0,24.0,9056,human,epithelial,A549,1x10^4,YES,,neutral_red,80.3
478,479,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,100.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,35.8
479,480,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,1.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,94.2
480,481,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,5.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,86.99
481,482,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,10.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,70.3
482,483,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,25.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,66.96
483,484,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,50.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,67.5
484,485,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,75.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,58.04
485,486,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,200.0,24.0,9057,human,epithelial,A549,1x10^4,YES,,neutral_red,30.8
795,796,Bengtson et al 2016,https://pubmed.ncbi.nlm.nih.gov/27189646/,Graphene oxide,GO,,Graphenea,DMEM F12 + Glutamax + 2% FBS 1% + 0.001% EGF,,,L,TEM: 2000-3000 STEM: 1000,2.5,,157,-39.0,24,Submerged,0.0,24.0,19,rodent,epithelial,FEI1 murine lung epithelial cells,1x10^5,YES,,nucleo,100.0
796,797,Bengtson et al 2016,https://pubmed.ncbi.nlm.nih.gov/27189646/,rGO,rGO short,,Graphenea,DMEM F12 + Glutamax + 2% FBS 1% + 0.001% EGF,,,L,TEM: 1000-2000 STEM: 500-2000,2.5,,274,-10.7,24,Submerged,0.0,24.0,20,rodent,epithelial,FEI1 murine lung epithelial cells,1x10^5,YES,,nucleo,100.0
797,798,Bengtson et al 2016,https://pubmed.ncbi.nlm.nih.gov/27189646/,rGO,rGO long ,,Graphenea,DMEM F12 + Glutamax + 2% FBS 1% + 0.001% EGF,,,L,TEM: 1000-2000 STEM: 200-800,2.5,,335,-12.2,24,Submerged,0.0,24.0,21,rodent,epithelial,FEI1 murine lung epithelial cells,1x10^5,YES,,nucleo,100.0
798,799,Ma et al 2015,https://pubmed.ncbi.nlm.nih.gov/26389709/,Graphene oxide,GO Sheets long,,"In house for lateral size, Go original from Asbury Mills. 3061 grade graphite",DMEM OR RPMI plus 10% FBS,,,L,750-1300,1.0,1,,-6.9,96,Submerged,0.0,24.0,1018,rodent,macrophage,J774A.1 mouse macrophages,0.8x10^4,,,alive,100.0
799,800,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs,,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,2.0,<4,>750,,6,Submerged,0.0,240.0,2013,human,epithelial,BEAS- 2B,250,,,cfa,100.0
800,801,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene oxide,GO Single layer ,,Cheap tubes,F12 + 10% FBS,,,M,300-800,1.0,0.7-1.2,,,6,Submerged,0.0,240.0,2014,human,epithelial,BEAS- 2B,250,,,cfa,100.0
801,802,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene oxide,GO few layers ,,Cheap tubes,F12 + 10% FBS,,,M,300-800,6.0,4.2-7.2,,,6,Submerged,0.0,240.0,2015,human,epithelial,BEAS- 2B,250,,,cfa,100.0
802,803,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs NH2 functionalised,NH2,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,1.5,<3,>750,,6,Submerged,0.0,240.0,2016,human,epithelial,BEAS- 2B,250,,,cfa,100.0
803,804,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs COOH functionaliised,COOH,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,1.5,<3,>750,,6,Submerged,0.0,240.0,2017,human,epithelial,BEAS- 2B,250,,,cfa,100.0
804,805,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs pristine,,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,1.5,<4,>750,,96,Submerged,0.0,24.0,3008,human,epithelial,BEAS- 2B,5x10^3,,,ez_cyto,100.0
805,806,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene oxide,GO single layer,,Cheap tubes,F12 + 10% FBS,,,M,300-800,1.0,0.7-1.2,,,96,Submerged,0.0,24.0,3009,human,epithelial,BEAS- 2B,5x10^3,,,ez_cyto,100.0
806,807,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene oxide,GO few layers,,Cheap tubes,F12 + 10% FBS,,,M,300-800,6.0,4.2-7.2,,,96,Submerged,0.0,24.0,3010,human,epithelial,BEAS- 2B,5x10^3,,,ez_cyto,100.0
807,808,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs NH2 functionalised,NH2,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,1.5,<3,>750,,96,Submerged,0.0,24.0,3011,human,epithelial,BEAS- 2B,5x10^3,,,ez_cyto,100.0
808,809,Chaterje N 2015,https://pubmed.ncbi.nlm.nih.gov/26602558/,Graphene,GNPs COOH functionaliised,COOH,Cheap tubes,F12 + 10% FBS,,,L,1000-2000,1.5,<3,>750,,96,Submerged,0.0,24.0,3012,human,epithelial,BEAS- 2B,5x10^3,,,ez_cyto,100.0
809,810,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,24.0,4070,human,epithelial,A549,10^4,NO,,viability_pi,100.0
810,811,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,RPMI + 10% FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,24.0,4074,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,100.0
811,812,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,DMEM F12 +10%FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,24.0,4078,human,epithelial,A549,10^4,NO,,viability_pi,100.0
812,813,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,RPMI + 10% FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,24.0,4082,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,100.0
813,814,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,100.0
814,815,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,100.0
815,816,Paino et al 2016,https://onlinelibrary.wiley.com/doi/epdf/10.1002/jbm.a.35946,Graphene oxide,,,"doesn’t say, but Go from Graphite in house",RPMI + 10% FCS,100,,S,,1.0,1.2,,,6,Submerged,0.0,24.0,4120,human,macrophage,monocytes ,1x10^6,,,viability_pi,100.0
816,817,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,0.0,24.0,5003,human,epithelial,BEAS- 2B,2x10^4,,,viability_ldh,100.0
817,818,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,0.0,72.0,5004,human,epithelial,BEAS- 2B,1x10^4,,,viability_ldh,100.0
818,819,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,100-500,1.0,1.1,,-7.4,96,Submerged,0.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
819,820,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1.0,1.2,,-5.7,96,Submerged,0.0,24.0,5116,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
820,821,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1.0,2.9,,-5.8,96,Submerged,0.0,24.0,5117,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
821,822,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1.0,2.6,,-2.6,96,Submerged,0.0,24.0,5118,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
822,823,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1.0,4.1,,-4.6,96,Submerged,0.0,24.0,5119,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
823,824,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,Graphene,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,0.0,16.0,5122,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,viability_ldh,100.0
824,825,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI +10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,0.0,24.0,5141,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
825,826,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,0.0,24.0,5142,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
826,827,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI+10% FBS,,,L,1000-2000,1.0,1,,-51.7,96 OR 12,Submerged,0.0,24.0,5143,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
827,828,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI,,,L,1000-2003,1.0,1,,-51.7,96 OR 12,Submerged,0.0,24.0,5144,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
828,829,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,0.0,24.0,6001,human,epithelial,BEAS- 2B,1x10^4,,,viability_mtt,100.0
829,830,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,0.0,72.0,6002,human,epithelial,BEAS- 2B,5x10^3,,,viability_mtt,100.0
830,831,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,0.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,100.0
831,832,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.353,,,96,Submerged,0.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,100.0
832,833,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
833,834,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,6.0,6069,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
834,835,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,24.0,6070,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
835,836,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,48.0,6071,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
836,837,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,RPMI + 10% FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,3.0,6072,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
837,838,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,RPMI + 10% FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,6.0,6073,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
838,839,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,RPMI + 10% FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,24.0,6074,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
839,840,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,RPMI + 10% FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,0.0,48.0,6075,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
840,841,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,DMEM F12 +10%FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,3.0,6076,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
841,842,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,DMEM F12 +10%FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,6.0,6077,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
842,843,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,DMEM F12 +10%FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,24.0,6078,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
843,844,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,DMEM F12 +10%FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,48.0,6079,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
844,845,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,RPMI + 10% FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,3.0,6080,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
845,846,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,RPMI + 10% FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,6.0,6081,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
846,847,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,RPMI + 10% FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,24.0,6082,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
847,848,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,thermally reduced GO,,in house ,RPMI + 10% FBS,66.98,,S,150,3.5,,,-6.9,96,Submerged,0.0,48.0,6083,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
848,849,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,3.0,6084,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
849,850,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,6.0,6085,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
850,851,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,24.0,6086,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
851,852,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,48.0,6087,human,epithelial,A549,10^4,NO,,viability_mtt,100.0
852,853,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,3.0,6088,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
853,854,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,6.0,6089,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
854,855,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,24.0,6090,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
855,856,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,0.0,48.0,6091,human,epithelial,BEAS- 2B,10^4,NO,,viability_mtt,100.0
856,857,Liao et al 2018,https://www.nature.com/articles/s41598-018-33414-x,rGO,reduced graphene oxide ,,"JCNANO tech co LTd. (nanjing, china",DMEM/F12 and 10% FBS,,,S,50-700,1.0,1,,,96,Submerged,0.0,48.0,6129,human,epithelial,A549,9000 cells per well,NO,,viability_mtt,100.0
857,858,Liao et al 2018,https://www.nature.com/articles/s41598-018-33414-x,rGO,reduced graphene oxide ,,"JCNANO tech co LTd. (nanjing, china",DMEM/F12 and 10% FBS,,,S,50-700,1.0,1,,,96,Submerged,0.0,48.0,6130,human,epithelial,A549,9000 cells per well,NO,,viability_mtt,100.0
